phate1,phate2,CCAT,velocity_length,A,K,P,WENR,mac,fib,curatedCLUST,OWNsig_stemO_UCell,OWNsig_stemS_UCell,condition,inverse_vvl,dist,deg,dist_scaled,inv_deg_scaled,potency_med,dynamic_med,VR
-0.000582,0.00464937,0.7439043076841279,214.364029,0,0,0,1,0,0,revCSC,0.493037037,0.401537037,WENR,0.0986733578920849,0.008614297531125737,5,0.20483196444739693,0.9999999999999999,0.6967625444280441,0.10568957610857183,0.6292511503348329
-0.007843254,-0.008657916,0.8205658506049756,134.3676442,0,0,0,1,0,0,CSC,0.347407407,0.198703704,WENR,0.29182124438558577,0.006107085170661552,7,0.008394733519305031,0.47619047619047605,0.7246836504571244,0.16459929212744198,0.6523534621308995
-0.020219279,-0.003280197,0.7467934011450932,213.5591373,0,0,0,1,0,0,proCSC,0.404074074,0.297907407,WENR,0.09989609641102612,0.011548061471151675,5,0.19490656447608123,1.0,0.7792936291817054,0.2107170407752719,0.7054712797129423
-0.023597373,-1.55e-05,0.7758260909052481,160.6826768,0,0,0,1,0,0,proCSC,0.634814815,0.154351852,WENR,0.20705823546078164,0.008822065365049047,6,0.10017110692013081,0.6944444444444444,0.7792936291817054,0.2107170407752719,0.7034750421856742
-0.022987528,0.004197599,0.6628126797978113,180.2546875,0,0,0,1,0,0,proCSC,0.569407407,0.338851852,WENR,0.1600638437271293,0.0071226556883658525,5,0.0411121988992508,1.0,0.7792936291817054,0.2107170407752719,0.7022305703527163
-0.013873922,-0.005016739,0.7183253504502829,179.4333694,0,0,0,1,0,0,TA 1,0.345111111,0.276925926,WENR,0.1618298320501437,0.011941788339266266,7,0.4231284251904973,0.47619047619047605,0.690199144275079,0.09858695365135753,0.6253507240918539
-0.002498618,-0.010078178,0.5852749790875416,239.0610648,0,0,0,1,0,0,CSC,0.0,0.254092593,WENR,0.06515750433416714,0.007775164632517624,7,0.13388279100282918,0.47619047619047605,0.7246836504571244,0.16459929212744198,0.6544189866741231
-0.02745364,0.009883553,0.7148581076276226,194.4388514,0,0,0,1,0,0,proCSC,0.55737037,0.38487037,WENR,0.13191890287877636,0.006665042202108531,7,0.025208939570556477,0.47619047619047605,0.7792936291817054,0.2107170407752719,0.7018954615782739
-0.025142888,0.010866599,0.7210490494726103,189.83947,0,0,0,1,0,0,proCSC,0.568666667,0.280685185,WENR,0.1405844518010317,0.007082251651298128,8,0.03970805348240683,0.3125,0.7792936291817054,0.2107170407752719,0.7022009826160108
-0.022978177,0.000685,0.8288027294153073,150.0301808,0,0,0,1,0,0,proCSC,0.428296296,0.302148148,WENR,0.2377887550044783,0.008371868629448307,6,0.08452559897466727,0.6944444444444444,0.7792936291817054,0.2107170407752719,0.7031453646721048
-0.00553353,0.00840345,0.6964778045617424,193.7900101,0,0,0,1,0,0,revCSC,0.517037037,0.560518519,WENR,0.13311644353632648,0.007723758617859861,7,0.13360763728699365,0.5102040816326529,0.6967625444280441,0.10568957610857183,0.6284983834402128
-0.006361868,-0.008186201,0.6626401914836655,199.6377951,0,0,0,1,0,0,CSC,0.567925926,0.320574074,WENR,0.1226044893256544,0.007032482737440736,6,0.07801152678998402,0.6944444444444444,0.7246836504571244,0.16459929212744198,0.6534993496201532
-0.008060748,-0.009422566,0.7832574015085669,180.5667884,0,0,0,1,0,0,CSC,0.499592593,0.253222222,WENR,0.15939698046340092,0.006065231530778472,5,0.005246123343565223,1.0,0.7246836504571244,0.16459929212744198,0.6523016362302884
-0.027200381,0.007229265,0.7898074778890436,190.1433577,0,0,0,1,0,0,proCSC,0.505185185,0.345814815,WENR,0.1399989723402267,0.0064630063331707465,5,0.018187667440458133,1.0,0.7792936291817054,0.2107170407752719,0.7017475114097007
0.002549019,-0.012835568,0.7202757096045154,159.5410446,0,0,0,1,0,0,CSC,0.569592593,0.194907407,WENR,0.21015530483685332,0.011226593366327978,7,0.39353054595255776,0.47619047619047605,0.7246836504571244,0.16459929212744198,0.6586927703408436
-0.023212376,0.007649898,0.8359116909730437,156.5925125,0,0,0,1,0,0,proCSC,0.603074074,0.286462963,WENR,0.21836314045594615,0.006887909157624538,6,0.03295414616041348,0.6944444444444444,0.7792936291817054,0.2107170407752719,0.7020586662795547
-0.024234211,0.003181283,0.8406135277752773,120.6926976,0,0,0,1,0,0,proCSC,0.547703704,0.199574074,WENR,0.35046424113940233,0.007135963125543127,7,0.04157466696626816,0.47619047619047605,0.7792936291817054,0.2107170407752719,0.7022403153429698
-0.021777737,-0.00025,0.7966400319744278,164.0418679,0,0,0,1,0,0,proCSC,0.567814815,0.236037037,WENR,0.1981953086963796,0.008909615797210689,6,0.10321371223841663,0.6944444444444444,0.7792936291817054,0.2107170407752719,0.7035391550645659
-0.009399136,-0.00425413,0.7297206333340427,196.9356585,0,0,0,1,0,0,TA 2,0.338074074,0.344574074,WENR,0.12738425261407524,0.007047049912420969,7,0.07948028452953754,0.47619047619047605,0.7285544682444647,0.13468989020989733,0.6567695404997317
-0.025752086,0.008503291,0.6983805329826533,166.0130314,0,0,0,1,0,0,proCSC,0.43462963,0.290648148,WENR,0.19316155482574984,0.006036298021690761,7,0.003358443348579876,0.47619047619047605,0.7792936291817054,0.2107170407752719,0.7014350343879373
-0.025806502,0.008881118,0.8470118990763733,150.9172043,0,0,0,1,0,0,proCSC,0.589444444,0.187037037,WENR,0.23506427292733192,0.006100080596706459,8,0.005575053788588108,0.3125,0.7792936291817054,0.2107170407752719,0.7014817421471843
-0.007815991,-0.00450148,0.6831327922283068,241.1718524,0,0,0,1,0,0,TA 1,0.038111111,0.326074074,WENR,0.06261140537685841,0.006962919811051507,6,0.12250552003780102,0.6944444444444444,0.690199144275079,0.09858695365135753,0.6223869744501713
-0.009015062,-0.003210257,0.7554227082541303,198.3483257,0,0,0,1,0,0,TA 2,0.548851852,0.406388889,WENR,0.12486916466258544,0.006776344248846973,9,0.06567986030768969,0.18518518518518512,0.7285544682444647,0.13468989020989733,0.6565836627374027
-0.008056217,-0.011274583,0.6934812077000441,186.9073643,0,0,0,1,0,0,CSC,0.460074074,0.180592593,WENR,0.1463313421353062,0.006345212670618668,7,0.026308842580858083,0.47619047619047605,0.7246836504571244,0.16459929212744198,0.652648327097962
-0.003155197,-0.00304583,0.4963427953078309,260.3578437,0,0,0,1,0,0,TA 1,0.0,0.392166667,WENR,0.04136168734973436,0.006554090062169818,8,0.09782047641289343,0.3125,0.690199144275079,0.09858695365135753,0.6221436121249982
0.024099849,0.033809322,0.44297658753681823,238.7736035,0,0,0,1,0,0,Goblet / DCS,0.0,0.2525,WENR,0.06550773198857432,0.022429041525735143,6,0.14341589813269584,0.6666666666666665,0.48495220387224025,0.13397020156799924,0.4383783291631055
-0.021555031,0.006101241,0.7632541050798203,196.5414258,0,0,0,1,0,0,proCSC,0.515074074,0.292888889,WENR,0.1280925903778881,0.007455909205712416,5,0.05269362573154868,1.0,0.7792936291817054,0.2107170407752719,0.702474610751722
-0.025738303,0.00655168,0.759795633355232,149.8166381,0,0,0,1,0,0,proCSC,0.480185185,0.297574074,WENR,0.23844946710884105,0.006322286335933699,6,0.01329728139196762,0.6944444444444444,0.7792936291817054,0.2107170407752719,0.701644462642062
-0.019025694,-0.000112,0.725333350372164,170.3085251,0,0,0,1,0,0,proCSC,0.264777778,0.336611111,WENR,0.18259579505299425,0.010353379285502885,6,0.15338825003754986,0.6944444444444444,0.7792936291817054,0.2107170407752719,0.7045964180772959
-0.012394642,-0.001329439,0.8030313153687796,160.4937736,0,0,0,1,0,0,proCSC,0.430555556,0.431296296,WENR,0.20756765814740233,0.015733772709040694,5,0.34037092094775223,1.0,0.7792936291817054,0.2107170407752719,0.7085364615863413
-0.012877006,0.003605891,0.7724032407616701,186.3899339,0,0,0,1,0,0,revCSC,0.566259259,0.326722222,WENR,0.14736426831939678,0.015677299710249774,9,0.7697231448852149,0.23809523809523803,0.6967625444280441,0.10568957610857183,0.6352214612756273
-0.004558966,0.003173275,0.652993243013446,214.0519281,0,0,0,1,0,0,revCSC,0.137222222,0.494981481,WENR,0.0991463895197445,0.006567003789098018,5,0.04109165270641624,0.9999999999999999,0.6967625444280441,0.10568957610857183,0.6275205859208539
-0.025425473,0.001757752,0.7493743840459821,196.9520849,0,0,0,1,0,0,proCSC,0.427925926,0.293148148,WENR,0.12735480001228697,0.00794114418139086,5,0.06955680368698969,1.0,0.7792936291817054,0.2107170407752719,0.7028299466474057
-0.00185738,-0.001930894,0.7295920154321667,253.1056047,0,0,0,1,0,0,TA 2,0.0,0.390981481,WENR,0.04901528968235244,0.00963230321148274,7,0.21127506036447952,0.47619047619047605,0.7285544682444647,0.13468989020989733,0.6585446828884763
-0.007347643,-0.008566901,0.7075558685522119,181.2977615,0,0,0,1,0,0,CSC,0.420444444,0.167462963,WENR,0.15784410262118395,0.006341928020464202,7,0.02606174142241674,0.47619047619047605,0.7246836504571244,0.16459929212744198,0.6526442598303858
0.022076424,-0.010878156,0.593766231679492,259.3886883,0,0,0,1,0,0,Goblet / DCS,0.027592593,0.103685185,WENR,0.0423597043392073,0.03572338984750392,5,0.3724613217980324,1.0,0.48495220387224025,0.13397020156799924,0.4414468553207728
-0.019274004,0.002885002,0.6981921021010014,184.8458558,0,0,0,1,0,0,proCSC,0.571,0.490962963,WENR,0.15048102790831827,0.009096048140135168,7,0.1096927212401681,0.47619047619047605,0.7792936291817054,0.2107170407752719,0.7036756788249664
-0.020065018,-0.001043256,0.6886720077630217,112.7587645,0,0,0,1,0,0,proCSC,0.362111111,0.153592593,WENR,0.391007947207894,0.009916629887322496,7,0.13821007205656216,0.47619047619047605,0.7792936291817054,0.2107170407752719,0.7042765880024444
-0.007289934,0.00068,0.7415470191200866,211.8425824,0,0,0,1,0,0,revCSC,0.0,0.434111111,WENR,0.10253481144641893,0.008822553418043857,7,0.22148804224700647,0.5102040816326529,0.6967625444280441,0.10568957610857183,0.6294271877150601
-0.024737765,0.011092637,0.7985538384205324,185.3386467,0,0,0,1,0,0,proCSC,0.44737037,0.408703704,WENR,0.1494806751196602,0.007510769100251069,5,0.054600149808731235,1.0,0.7792936291817054,0.2107170407752719,0.7025147844628931
-0.006617142,0.003383379,0.6857655153562381,190.8250517,0,0,0,1,0,0,TA 2,0.608296296,0.420796296,WENR,0.13869238291908395,0.008533714190008508,5,0.15526960284413888,1.0,0.7285544682444647,0.13468989020989733,0.6577903459960194
0.000271,-0.007929543,0.700315797133807,221.9940743,0,0,0,1,0,0,TA 1,0.44662963,0.244722222,WENR,0.08752271167590234,0.006169877694663099,8,0.07462182445795207,0.3125,0.690199144275079,0.09858695365135753,0.6219149036824927
-0.027818916,0.006305694,0.7458588121446623,117.1363901,0,0,0,1,0,0,proCSC,0.39862963,0.184814815,WENR,0.3679583848178699,0.0070692002913899776,7,0.03925448476678833,0.47619047619047605,0.7792936291817054,0.2107170407752719,0.7021914251502565
-0.001364901,-0.007792968,0.6659284549617932,218.6513096,0,0,0,1,0,0,TA 1,0.291925926,0.2315,WENR,0.09231208351211637,0.005578867383715387,5,0.03893676154748277,1.0,0.690199144275079,0.09858695365135753,0.6215630955181727
-0.024165515,0.001790442,0.8573750782848109,109.3667207,0,0,0,1,0,0,proCSC,0.511592593,0.134314815,WENR,0.4101369427574104,0.007653640352823031,8,0.059565297577539866,0.3125,0.7792936291817054,0.2107170407752719,0.7026194085873786
-0.006025213,-0.00716956,0.7105461564308122,193.4450565,0,0,0,1,0,0,TA 1,0.167296296,0.269481481,WENR,0.13375638149861865,0.006023451844719526,6,0.06578066624097195,0.6944444444444444,0.690199144275079,0.09858695365135753,0.6218277413969565
-0.029234415,0.013624156,0.7824408239171412,162.5306425,0,0,0,1,0,0,proCSC,0.520037037,0.284222222,WENR,0.20213720776355995,0.01117639700220021,6,0.18199025713265438,0.6944444444444444,0.7792936291817054,0.2107170407752719,0.7051991111068272
-0.028330669,0.007731041,0.8125022688762535,139.9361811,0,0,0,1,0,0,proCSC,0.511074074,0.196462963,WENR,0.2712252580646215,0.0067277383188943446,7,0.027387792760180885,0.47619047619047605,0.7792936291817054,0.2107170407752719,0.7019413737279141
-0.002302929,6.42e-06,0.59493528565064,228.3182238,0,0,0,1,0,0,TA 1,0.046814815,0.393962963,WENR,0.07884537631645797,0.010670911503672716,5,0.34639318218451465,1.0,0.690199144275079,0.09858695365135753,0.6245942147072883
-0.018416113,-0.00584067,0.7883266903183301,155.0812872,0,0,0,1,0,0,proCSC,0.608148148,0.200666667,WENR,0.22269091910276592,0.014366734721185869,5,0.292862793923701,1.0,0.7792936291817054,0.2107170407752719,0.7075353843924129
-0.021314794,0.003835724,0.7729085801609068,179.2034003,0,0,0,1,0,0,proCSC,0.578296296,0.41087037,WENR,0.16232720967119116,0.00787171043748307,5,0.06714380042399842,1.0,0.7792936291817054,0.2107170407752719,0.7027791005567099
-0.022085246,0.00412361,0.849938416684948,184.2955727,0,0,0,1,0,0,proCSC,0.577407407,0.309203704,WENR,0.15160441070305627,0.007406382109572316,6,0.050972430274318914,0.6944444444444444,0.7792936291817054,0.2107170407752719,0.7024383422303877
-0.020608277,-0.001349885,0.7982158780738222,158.7115133,0,0,0,1,0,0,proCSC,0.436333333,0.407814815,WENR,0.21243364269739004,0.009954953275246,5,0.1395419095019274,1.0,0.7792936291817054,0.2107170407752719,0.7043046520869726
-0.010415814,-0.009448021,0.6906334359893023,192.4923275,0,0,0,1,0,0,CSC,0.078814815,0.331666667,WENR,0.13553574442985253,0.006557025133665384,5,0.042243296032468625,1.0,0.7246836504571244,0.16459929212744198,0.6529106070738193
-0.028128496,0.010801258,0.8369101397749537,157.3152725,0,0,0,1,0,0,proCSC,0.584888889,0.208518519,WENR,0.21632272575693703,0.007841905361958532,5,0.06610799649860555,1.0,0.7792936291817054,0.2107170407752719,0.7027572744029117
0.002014854,-0.006362345,0.5857098094826774,253.031686,0,0,0,1,0,0,Early Enterocyte,0.039111111,0.240407407,WENR,0.049095557944888485,0.0167035533366899,8,0.2854215067910175,0.25,0.653575218352592,0.1170063115471838,0.5915573082919184
-0.005699618,0.000335,0.6754982422409088,262.7971585,0,0,0,1,0,0,TA 2,0.0,0.468092593,WENR,0.03888230940755691,0.007214383526100335,5,0.08801085912063328,1.0,0.7285544682444647,0.13468989020989733,0.6568844387152419
-0.008489007,-0.004796308,0.6198712070939758,190.7511331,0,0,0,1,0,0,TA 2,0.290592593,0.21687037,WENR,0.13883360982070922,0.0077013616138895446,7,0.1128367312856548,0.47619047619047605,0.7285544682444647,0.13468989020989733,0.657218818114869
-0.005258762,0.009187393,0.6033726641825707,207.9413213,0,0,0,1,0,0,revCSC,0.240111111,0.443222222,WENR,0.10869391023102096,0.008168129319613094,5,0.16914791943603547,0.9999999999999999,0.6967625444280441,0.10568957610857183,0.6288740071757238
-0.006153865,-0.007176648,0.6449317026018664,189.4370241,0,0,0,1,0,0,CSC,0.57237037,0.35337037,WENR,0.1413627075641495,0.006983729202226845,5,0.07434384394312588,1.0,0.7246836504571244,0.16459929212744198,0.6534389798201191
-0.012284878,-0.005802987,0.6619186754053026,171.1380564,0,0,0,1,0,0,CSC,0.295259259,0.409666667,WENR,0.180616475077054,0.008807056887228774,8,0.21151108002445185,0.3125,0.7246836504571244,0.16459929212744198,0.6556967428163255
-0.0100944,0.002127974,0.7310550548843928,199.3503338,0,0,0,1,0,0,TA 2,0.530481481,0.374796296,WENR,0.12310681556793376,0.007971430937173764,5,0.12660471523332278,1.0,0.7285544682444647,0.13468989020989733,0.6574042589395014
-0.001297384,-0.006665484,0.6084136222560297,204.434293,0,0,0,1,0,0,TA 2,0.316111111,0.109444444,WENR,0.11443125483805347,0.011914560501513601,7,0.3276232681189927,0.47619047619047605,0.7285544682444647,0.13468989020989733,0.6601117756213337
-0.0247749,0.010120329,0.7453905268296936,168.2716562,0,0,0,1,0,0,proCSC,0.495185185,0.265962963,WENR,0.187538696296265,0.006725231987335632,7,0.027300691217199913,0.47619047619047605,0.7792936291817054,0.2107170407752719,0.7019395383499757
-0.010755051,-0.002218239,0.6812532315632085,187.9422251,0,0,0,1,0,0,TA 2,0.193333333,0.203611111,WENR,0.14428255248121155,0.006383352937004328,8,0.045645381725580136,0.3125,0.7285544682444647,0.13468989020989733,0.656313818565339
-0.006288732,0.00849882,0.6822188044153523,174.2262125,0,0,0,1,0,0,revCSC,0.26862963,0.433981481,WENR,0.17341360854570662,0.0076864152810385425,8,0.13062095809824414,0.3571428571428571,0.6967625444280441,0.10568957610857183,0.6284668173544696
-0.021373536,0.000155,0.7695582087134087,184.2462936,0,0,0,1,0,0,proCSC,0.279444444,0.394685185,WENR,0.15170533955160634,0.00883996698142541,7,0.10079323466807921,0.47619047619047605,0.7792936291817054,0.2107170407752719,0.7034881514774773
-0.012012838,-0.008487459,0.7464866842913114,177.9385704,0,0,0,1,0,0,CSC,0.505888889,0.214944444,WENR,0.16508576687400875,0.007437105951132407,6,0.10845095264467974,0.6944444444444444,0.7246836504571244,0.16459929212744198,0.6540003804149981
-0.007379543,0.013449637,0.7105964372951603,196.9192322,0,0,0,1,0,0,ER Stress,0.247,0.411648148,WENR,0.12741370995021004,0.017834722870130177,8,0.5506770468162048,0.25,0.7119187735914635,0.10117294416114642,0.6462982580431532
0.010588584,-0.00926132,0.6282950066887756,236.2275173,0,0,0,1,0,0,Early Enterocyte,0.077888889,0.189648148,WENR,0.06864695751507807,0.010812396958350286,5,0.07195985062580057,1.0,0.653575218352592,0.1170063115471838,0.5890596721874539
-0.014205516,-0.005502621,0.7118622956583345,195.0959059,0,0,0,1,0,0,TA 1,0.488259259,0.244814815,WENR,0.13071432078008413,0.012288589487984978,6,0.44406819659584784,0.6944444444444444,0.690199144275079,0.09858695365135753,0.6255571629191548
-0.009595986,-0.006700277,0.7671408266377036,172.9449563,0,0,0,1,0,0,TA 1,0.205259259,0.468074074,WENR,0.17637080922262202,0.00805620845407137,6,0.18851802994292366,0.6944444444444444,0.690199144275079,0.09858695365135753,0.6230377716756139
-0.005386361,0.01067197,0.7268897830680336,201.3789895,0,0,0,1,0,0,revCSC,0.565555556,0.3895,WENR,0.11959247832763129,0.009376135139600915,6,0.2657629021760387,0.7142857142857141,0.6967625444280441,0.10568957610857183,0.6298951268328766
-0.021177847,-1.54e-05,0.7545044259157843,111.0011438,0,0,0,1,0,0,proCSC,0.449740741,0.204814815,WENR,0.40077387726724556,0.008946834288644592,6,0.10450715165589769,0.6944444444444444,0.7792936291817054,0.2107170407752719,0.7035664100372132
-0.024665486,0.007000768,0.8385045248540093,150.8925648,0,0,0,1,0,0,proCSC,0.491111111,0.272648148,WENR,0.23513952032970628,0.0066172661003671435,5,0.023548595724658283,1.0,0.7792936291817054,0.2107170407752719,0.7018604753040862
-0.008612401,0.015658624,0.7743200823240524,246.5268465,0,0,0,1,0,0,ER Stress,0.0,0.452555556,WENR,0.056347656026806,0.020364458511325317,7,0.6784370937522053,0.4285714285714284,0.7119187735914635,0.10117294416114642,0.6475908440526214
-0.010056625,-0.001631476,0.7077487461627268,151.2293052,0,0,0,1,0,0,revCSC,0.315333333,0.476666667,WENR,0.23411325976822941,0.012281919440079456,5,0.49816434875163307,0.9999999999999999,0.6967625444280441,0.10568957610857183,0.632351367870436
-0.004129586,-0.005922826,0.5999406131899432,192.467688,0,0,0,1,0,0,TA 1,0.179037037,0.356333333,WENR,0.13558199603942592,0.005221157736990437,5,0.017338337610356302,1.0,0.690199144275079,0.09858695365135753,0.6213501632362095
-0.009167117,-0.00126821,0.7481608926300249,230.4700773,0,0,0,1,0,0,TA 2,0.062518519,0.455814815,WENR,0.07600141431313326,0.005774460551095392,6,0.014604386424425408,0.6944444444444444,0.7285544682444647,0.13468989020989733,0.6558957277404271
-0.026555239,0.004401595,0.8238684003187178,165.90626,0,0,0,1,0,0,proCSC,0.497,0.243462963,WENR,0.19343115253502044,0.007126233775648511,6,0.04123654674227922,0.6944444444444444,0.7792936291817054,0.2107170407752719,0.7022331905736673
-0.006161378,-0.000909,0.7208570910516858,216.3680452,0,0,0,1,0,0,revCSC,0.511185185,0.400111111,WENR,0.0956685105781446,0.009407586512478347,5,0.26827834854014077,0.9999999999999999,0.6967625444280441,0.10568957610857183,0.6299217124788713
0.000231,0.00552716,0.6900662094649477,258.9862424,0,0,0,1,0,0,ER Stress,0.061259259,0.472574074,WENR,0.04277632997869793,0.018528745059662975,6,0.585727471084033,0.6666666666666665,0.7119187735914635,0.10117294416114642,0.6466528735048805
0.002551939,0.015333456,0.7452594080158799,212.4175051,0,0,0,1,0,0,ER Stress,0.053851852,0.216444444,WENR,0.10164628142860296,0.0071604463904401255,7,0.011590653026550268,0.4285714285714284,0.7119187735914635,0.10117294416114642,0.6408441622814618
-0.001887461,0.006861974,0.6104675931771446,263.2817362,0,0,0,1,0,0,revCSC,0.0,0.628055556,WENR,0.03839524293082194,0.007351874517012276,5,0.1038647541069827,0.9999999999999999,0.6967625444280441,0.10568957610857183,0.6281840321686586
-0.023744837,0.008554651,0.7747955391084551,161.0686963,0,0,0,1,0,0,proCSC,0.423407407,0.421277778,WENR,0.20602095724817274,0.006975914513920262,8,0.03601256127604241,0.3125,0.7792936291817054,0.2107170407752719,0.7021231122978174
-0.003591536,-0.009942256,0.6912756689811106,207.5881545,0,0,0,1,0,0,TA 1,0.287222222,0.27837037,WENR,0.10926289771932787,0.006404716983386754,6,0.08880136521505899,0.6944444444444444,0.690199144275079,0.09858695365135753,0.6220546954552345
-0.011645213,-0.005042096,0.7130351457631157,219.5136936,0,0,0,1,0,0,TA 2,0.49462963,0.270166667,WENR,0.09106253476430567,0.008635232774831645,7,0.16044496385603718,0.47619047619047605,0.7285544682444647,0.13468989020989733,0.6578600528766683
-0.006880107,0.012264049,0.6986828747327354,188.7306905,0,0,0,1,0,0,ER Stress,0.250444444,0.332944444,WENR,0.14273665047615527,0.016566935918770825,6,0.48664959755514364,0.6666666666666665,0.7119187735914635,0.10117294416114642,0.6456504734882662
-0.015024111,-0.006038613,0.7160509829341948,168.854792,0,0,0,1,0,0,CSC,0.483555556,0.279166667,WENR,0.18611140847969496,0.0104690960534079,7,0.3365447317146917,0.47619047619047605,0.7246836504571244,0.16459929212744198,0.6577547878723577
0.001639427,0.010311898,0.8582715835892571,258.9041106,0,0,0,1,0,0,TA 2,0.0,0.582888889,WENR,0.04286151474065861,0.017350084939492128,10,0.6047232819198503,0.08333333333333337,0.7285544682444647,0.13468989020989733,0.6638440326649335
-0.004131139,-0.000255,0.7040695167329691,185.4372049,0,0,0,1,0,0,revCSC,0.249407407,0.414962963,WENR,0.14928124253552008,0.007681768168357508,5,0.130249287114512,0.9999999999999999,0.6967625444280441,0.10568957610857183,0.6284628891795974
-0.024259444,0.007462233,0.7661440132770132,115.4116221,0,0,0,1,0,0,proCSC,0.596,0.144166667,WENR,0.37683107911943337,0.006564423607995663,8,0.021712181621937415,0.3125,0.7792936291817054,0.2107170407752719,0.7018217789295499
-0.013880543,-0.000376,0.7702253404024664,186.5541975,0,0,0,1,0,0,TA 2,0.571296296,0.452814815,WENR,0.14703573450909393,0.009571601223688532,6,0.20818050677587124,0.6944444444444444,0.7285544682444647,0.13468989020989733,0.6585030023801666
-0.009405971,-0.007515586,0.6852568722463632,193.5436147,0,0,0,1,0,0,CSC,0.353925926,0.255166667,WENR,0.13357330925958724,0.006818307084393955,5,0.06189929276535289,1.0,0.7246836504571244,0.16459929212744198,0.6532341433886486
-0.005145074,-0.001813908,0.8591401550801765,157.019598,0,0,0,1,0,0,TA 2,0.500037037,0.192462963,WENR,0.21715517034952034,0.007323426111625625,7,0.0935697895051274,0.47619047619047605,0.7285544682444647,0.13468989020989733,0.6569593118875591
-0.027827412,0.006327179,0.8122065166411576,152.8390887,0,0,0,1,0,0,proCSC,0.552518519,0.180185185,WENR,0.22926971532866178,0.007061586323989896,7,0.03898987958857547,0.47619047619047605,0.7792936291817054,0.2107170407752719,0.7021858494682438
-0.007929843,-0.008530047,0.7438203450869312,191.9174048,0,0,0,1,0,0,CSC,0.259407407,0.320796296,WENR,0.13661804499191324,0.006202758745236552,7,0.015592167035189786,0.47619047619047605,0.7246836504571244,0.16459929212744198,0.6524719313770845
-0.007370238,-0.006017602,0.71647534113364,258.3291879,0,0,0,1,0,0,TA 1,0.439,0.180037037,WENR,0.04345932483709544,0.006460822550057775,5,0.09218900607207281,1.0,0.690199144275079,0.09858695365135753,0.6220880931744504
-0.024386455,0.000709,0.7107232347241463,205.8798128,0,0,0,1,0,0,proCSC,0.502259259,0.227333333,WENR,0.11204276859089532,0.008310713109170642,5,0.08240028552223544,1.0,0.7792936291817054,0.2107170407752719,0.7031005806959632
-0.025225778,0.006940496,0.7975430163717336,122.4667447,0,0,0,1,0,0,proCSC,0.529037037,0.247425926,WENR,0.3421172069729136,0.006467495921970613,5,0.018343692332878636,1.0,0.7792936291817054,0.2107170407752719,0.7017507991200626
-0.014654813,-0.006818553,0.78569787673054,121.5058025,0,0,0,1,0,0,CSC,0.447074074,0.151462963,WENR,0.34660826108004905,0.009677119399983001,6,0.27696506894490447,0.6944444444444444,0.7246836504571244,0.16459929212744198,0.6567741108406479
-0.003104129,0.004203401,0.7728128023962151,179.7701098,0,0,0,1,0,0,revCSC,0.157962963,0.393351852,WENR,0.16110382516247831,0.006442801697355234,8,0.03115810540767694,0.3571428571428571,0.6967625444280441,0.10568957610857183,0.6274155986805281
-0.007427852,-0.001139981,0.7509398295748488,160.5019868,0,0,0,1,0,0,TA 1,0.465037037,0.377685185,WENR,0.20754548435328776,0.008378188506352332,7,0.2079591094109583,0.47619047619047605,0.690199144275079,0.09858695365135753,0.6232294353556587
-0.00438668,0.010397064,0.7464497436135513,250.0585145,0,0,0,1,0,0,revCSC,0.291962963,0.590833333,WENR,0.05236346441704812,0.009222556130178704,5,0.25347982116844614,0.9999999999999999,0.6967625444280441,0.10568957610857183,0.6297653074703767
-0.018753815,-0.002527251,0.7627686834446303,129.9571659,0,0,0,1,0,0,proCSC,0.535962963,0.173703704,WENR,0.3093866008858651,0.011727401055891673,8,0.2011390816760153,0.3125,0.7792936291817054,0.2107170407752719,0.7056026094710375
-0.025269319,0.003066665,0.7303529969752813,165.2656319,0,0,0,1,0,0,proCSC,0.509555556,0.284240741,WENR,0.19505605342339613,0.007169000517463898,8,0.0427228022967123,0.3125,0.7792936291817054,0.2107170407752719,0.702264508510894
-0.010221819,-0.012649657,0.791873833994575,151.8945729,0,0,0,1,0,0,proCSC,0.602592593,0.164703704,WENR,0.23209914396179412,0.026533886001072295,10,0.7157029590552916,0.08333333333333337,0.7792936291817054,0.2107170407752719,0.7164453472241585
-0.020863633,-0.005731971,0.8164988634340089,181.4045329,0,0,0,1,0,0,proCSC,0.514444444,0.275240741,WENR,0.15761832516579968,0.013626716902920886,7,0.26714524925958916,0.47619047619047605,0.7792936291817054,0.2107170407752719,0.7069934719016502
-0.009482638,-0.007320178,0.7436073228993538,173.8484062,0,0,0,1,0,0,TA 1,0.590407407,0.266925926,WENR,0.17428107202536755,0.007737614558543434,10,0.16928140581943735,0.08333333333333337,0.690199144275079,0.09858695365135753,0.6228481236585268
-0.009909247,-0.000829,0.6960600836273916,159.6313896,0,0,0,1,0,0,revCSC,0.23862963,0.437388889,WENR,0.20990859889456884,0.011648625989600769,7,0.447514232026225,0.5102040816326529,0.6967625444280441,0.10568957610857183,0.6318160489337802
-0.026314541,0.007845163,0.8068250674652333,132.8974848,0,0,0,1,0,0,proCSC,0.613407407,0.281444444,WENR,0.2975468202570366,0.00600632227339881,6,0.002316708100439685,0.6944444444444444,0.7792936291817054,0.2107170407752719,0.7014130832510613
